TASKKEY,PAGE_URL,LABEL-1,LABEL-2,LABEL-3,LABEL-4,LABEL-5,LABEL-6,LABEL-7,LABEL-8,LABEL-9,LABEL-10,LABEL-11,LABEL-12,LABEL-13,LABEL-14,LABEL-15,LABEL-16,LABEL-17,LABEL-18,LABEL-19,LABEL-20,LABEL-21,LABEL-22,LABEL-23,LABEL-24,LABEL-25,LABEL-26,LABEL-27,LABEL-28,LABEL-29,LABEL-30,LABEL-31,LABEL-32,LABEL-33,LABEL-34,LABEL-35,LABEL-36,LABEL-37,LABEL-38,LABEL-39
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,2,2Management,View detailed rating,"“Pockets of ""old Google"" still exist, but few and far between.”",Verified User,"Verified User
                    Current Employee · T***** · Solutions Consultant II - May 4, 2023",Pros,Opportunity to learn and grow in your career are there if you're willing to take them.,Cons,"The company is entirely focused on quarterly results. Not surprising when your CFO comes from Wall Street, but it's become more pronounced in the last couple of years.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Open environment that fosters collaboration”,Verified User,"Verified User
                    Current Employee · m********* · Software Engineer - May 4, 2023",Pros,"Googlers are able to discuss their work and their projects openly with other Googlers across the org. The vast majority of documents are accessible to other Googlers by searching on the Intranet. Googlers also have access to almost all Google buildings and rooms, which can make meeting in person much easier. This openness enables Googlers to identify other Googlers who may have expertise of interest or who have engaged in prior projects that may be relevant to a current project. I spend far less time re-doing work that has been done before and much more time collaborating and creating new developments.",Cons,"A number of the teams at Google have senior leadership that has no competence or experience in the business that they are running. Some of these leaders made prior contributions of value to Google over the past 2+ decades, and now they are rewarded (or sidelined) by being assigned to one of the many business areas in Google that don’t really seem to matter to the C-suite. Surprisingly few business areas seem to have leaders who are highly competent in that field and who are motivated to — and expected to — deliver revenue, profit, and growth. Those well-run business areas inside Google are — not surprisingly — Search and Ads, YouTube, Google Cloud Platform, and a handful of others.A number of the other business areas have potential, including motivated, competent, and creative team members at the individual contributor levels. However, the leaders of these business areas seem to have no motivation or incentive to advance or grow the business that they are leading. Google would create much more value by selecting and recruiting leaders with competence and merit-based recognition in their business areas. Just because an executive performed well on Search or Ads does not mean that same person will perform well in a new and unfamiliar area.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Interesting work but slow career growth”,Verified User,"Verified User
                    Current Employee · V***** · Software Engineer - May 4, 2023",Pros,Top talent and interesting problems to solve. Good work life balance.,Cons,Company is slow growing and has become bloated. The benefits are getting cut back and is just like any other large company now.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Great work great future”,Verified User,"Verified User
                    Current Employee · b******* · Software Engineer - May 4, 2023",Pros,quality work and awesome colleagues with opportunity to work on cutting edge,Cons,Career growth can be slow depending on your team and project,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“It’s alright”,Verified User,"Verified User
                    Current Employee · l***** · Senior Software Developer - May 4, 2023",Pros,The compensation is good and the tools are better than Amazon,Cons,I hoped I would be surrounded by geniuses but that hasn’t been the case,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,1,1Management,View detailed rating,“Great Work Life Balance slow career growth”,Verified User,"Verified User
                    Current Employee · r******** · Software Development Engineer III - May 4, 2023",Pros,Work life balance at its best and a  lot of perks even after cost cutting.,Cons,"Career growth is slow, process's take indefinite amount of time to complete.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score3.0,3,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,"“Good wlb, company vision feels short sighted”",Verified User,"Verified User
                    Current Employee · P***** · Software Engineer III - May 4, 2023",Pros,1. Wlb is probably better than most in the industry.2. People are really friendly.3. Great perks and benefits.,Cons,1. Long term vision is lacking. Products are launched and scrapped just to satisfy promo criteria for a few.2. Promo culture rewards visibility and perceived impact over what's actually good for the user/ product.,MORE,Helpful (4),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Culture does not quite match up to expectations ”,Verified User,"Verified User
                    Current Employee · x***** · Program Manager - May 4, 2023",Pros,"Great co workers, benefits and compensation. Great office facilities as well",Cons,Culture is dependent on the team you join. More often than not you have a limited scope and get tagged on with OKRs that you are not consulted on,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,3,3Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Slow moving behemoth”,Verified User,"Verified User
                    Current Employee · T******* · Sales & Business Development Manager - May 3, 2023",Pros,"Comp is solid, but that’s about all I can say",Cons,Lots of politics and red tape. People care more about taking credit for things than they are driving the business forward.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Pretty solid”,Verified User,"Verified User
                    Current Employee · x***** · UX Designer - May 2, 2023",Pros,Good reputationManagers are incentivized to keep you fairly happyWide ecosystem of products and problems,Cons,"Usual big tech company problems like bureaucracyTeams are fairly distributed and family oriented, so tends to be less social than other companies",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,4,4Management,View detailed rating,"“Good wlb, deteriorating culture”",Verified User,"Verified User
                    Current Employee · U***** · Software Engineer - May 2, 2023",Pros,Good work life balance if you're on the right team and have the right expectations going in,Cons,Slowly deteriorating culture. People only care about promo and impact above all else,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,2,2Management,View detailed rating,“Varies but your organization. Some organizations are terrible”,Verified User,"Verified User
                    Current Employee · g****** · Software Engineering Manager II - May 1, 2023",Pros,Good perks Good compSome really good engineersEngineering driven company,Cons,Very poor track record of promotionsTerrible leadership in many orgs,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Great benefits ”,Verified User,"Verified User
                    Current Employee · D***** · Product Manager - May 1, 2023",Pros,Huge impact you can drive working on large scale products,Cons,Too much bureaucracy with the growth and less empowering leaders,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Interesting culture ”,Verified User,"Verified User
                    Current Employee · t***** · Program Manager - May 1, 2023",Pros,Smart peopleScale and impact is immense and provides lots of opportunities.,Cons,"A lot of teams are doing the same things, unbeknownst to each other.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
d8Tj6yBw,https://www.teamblind.com/company/Google/reviews?page=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prev,03,01,02,04,05,Next,,
6s23ZjLY,https://www.teamblind.com/company/Google/reviews?page=4,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,5,5Management,View detailed rating,“Great work life balance”,Verified User,"Verified User
                    Current Employee · P***** · Software Engineer - May 1, 2023",Pros,"Great work life balance, interesting problems to solve and work on.",Cons,"Growth might be slower, time between promotions variable and can be quite long.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
6s23ZjLY,https://www.teamblind.com/company/Google/reviews?page=4,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,"“On the way down, still good spots here and there”",Verified User,"Verified User
                    Current Employee · r********* · Technical Program Manager - May 1, 2023",Pros,Ok payGood office perksGood WLBA lot of smart people are still around,Cons,Turning into a traditional corporatePay and growth are getting lowerMore politics and bs over timeNo longer provides phycological safety,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
6s23ZjLY,https://www.teamblind.com/company/Google/reviews?page=4,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,1,1Management,View detailed rating,“Still great work life balance ”,Verified User,"Verified User
                    Current Employee · l****** · Software Engineer - May 1, 2023",Pros,- wlb - geek can shine and get high tc- good name- good opportunity to learn engineering skills,Cons,- decayed culture - promoting to 6/7/8 needs big leg- slow decay if you don’t have an interest in technology,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
6s23ZjLY,https://www.teamblind.com/company/Google/reviews?page=4,,,,Rating Score4.0,4,5,5Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Good experience so far”,Verified User,"Verified User
                    Current Employee · r***** · Software Engineer II - Apr 30, 2023",Pros,"Good culture and WLB. Despite the reputation for slow promos, you can achieve fast career growth here if you are a high performer with a good manager; I have personally experienced this.",Cons,Leadership seemingly has no vision and is just blindly making inferior copies of successful ideas/products of other companies.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
